bedrooms,bathrooms,area_sqft,balconies,floor,location_rating,age_years,furnishing,parking_spaces,distance_to_city_center_km,rent_price
4,1,1270,2,17,4,3,1,2,2.5448008526420587,64.15490135471867
4,1,1559,0,5,4,13,0,1,21.726719301458115,65.55120831558277
1,3,2442,1,3,4,28,0,0,12.432131794625818,78.14662950923864
3,1,2274,0,4,2,10,0,0,22.955723830074216,71.58754571296458
5,2,922,2,8,5,27,0,2,2.885891509520408,64.5549128358412
5,3,1309,2,16,4,21,1,1,8.931279634630826,80.18379481877412
4,1,841,2,11,5,9,0,1,17.236922394717475,57.1303175051509
5,1,437,2,2,3,4,0,2,8.046065944479885,44.2026380708083
1,1,2280,0,8,3,20,0,1,21.19740496866355,69.94652361612732
1,1,609,0,7,3,11,0,2,24.684008758461545,34.97069480972344
4,2,2960,1,1,2,20,0,1,7.7492703834452215,92.15119502729466
4,1,2000,0,2,3,14,0,0,9.665868749050304,78.90880588115944
4,2,1380,1,13,5,23,1,2,24.216292951664975,78.89286839967282
3,2,780,0,11,1,12,1,1,9.59346655835348,49.54208181693239
5,2,1960,0,3,1,25,1,1,14.343676319768122,88.42832411127402
4,3,793,2,2,5,7,0,2,19.46179998962533,67.1011517282154
2,2,1473,1,16,1,25,0,0,11.520274104778117,55.508809945330796
2,1,795,2,1,4,3,0,1,9.942590779021824,35.906777944610916
1,3,2176,2,7,1,12,1,2,12.894120305621161,69.18060253785896
5,1,2479,0,3,2,29,1,0,19.708477192916416,86.84568902010582
4,2,944,0,16,3,14,0,1,8.491894653189856,48.82300222031815
2,1,1484,1,6,1,8,1,1,9.41937993084419,44.352620495188006
5,3,952,1,14,1,23,1,1,5.539343291298518,68.60978047648567
1,3,1864,0,11,2,27,0,2,17.838820001986633,61.27377838698289
3,1,1553,1,19,2,5,0,2,22.586811256722754,48.74946013248693
5,1,1777,0,1,1,17,1,2,5.457758101599004,73.3806787910003
5,1,2645,0,13,4,8,1,0,1.8301488895310607,97.22488095210643
3,3,2086,0,9,1,21,0,1,10.15049579841417,66.4835800712785
5,2,2139,1,11,4,23,1,1,10.84371435949658,97.34062865772688
1,1,1093,2,1,3,5,1,0,16.5007246427487,44.529263573425006
1,2,2594,1,13,5,20,0,0,3.054183975716283,84.54171555479994
3,3,2139,2,1,3,6,0,2,20.71596173679409,75.99599054437915
4,1,897,1,3,1,11,1,1,14.775683371280149,39.30270589711307
2,1,2495,2,17,1,3,1,0,14.103302050213209,73.30007328990641
4,3,1595,2,5,4,25,0,0,8.592712809159764,77.37242029894597
5,1,1012,1,6,2,10,0,0,9.766420315210333,54.38965062762721
2,2,1738,1,17,4,2,0,2,2.330254012821923,65.93798170196257
3,3,775,2,10,2,26,1,2,19.090114661508956,52.02191983253825
3,3,1205,0,11,2,27,1,1,15.513677522213065,62.02458648238588
2,1,1320,2,13,2,6,0,2,24.434284180849716,46.66936346675295
1,3,1274,2,10,2,1,1,1,9.48548254252719,58.763099005911556
2,1,1843,0,14,1,9,1,2,16.98984917335168,58.864340181464826
5,1,1819,2,13,5,2,0,2,23.069087131403347,76.40053366833419
1,3,1945,0,4,5,16,1,2,18.080341338061725,74.28131452133775
3,1,1610,0,17,3,10,1,0,1.967452592690945,65.50721252280105
2,2,1405,1,18,3,27,1,2,16.17368326109405,54.53117154464187
4,2,2480,2,11,3,0,1,1,14.089384342827312,87.76700948596606
4,1,2516,2,10,4,1,0,2,12.983520119123312,86.00080137120887
5,2,991,0,18,3,12,1,0,14.273055223003531,76.30027337084482
4,1,1614,2,19,3,13,0,0,12.053579844125615,69.05299531879561
2,2,2548,0,9,3,16,1,1,17.603973583449353,83.36477142166878
2,3,1908,2,5,1,1,1,1,1.3579096672237254,64.32759749749628
4,1,1708,2,1,3,16,0,0,5.525433100909676,59.89747255850172
2,1,1313,0,5,5,18,1,2,9.769255090406265,66.59674247933654
5,1,789,0,3,1,24,1,1,11.864014486672612,57.71464767096119
1,1,559,2,1,2,8,1,1,4.131672352054845,34.987690638442615
5,1,1291,2,19,4,23,1,2,20.68350346137472,71.6701174682198
5,1,1470,0,6,1,24,1,2,23.305392914273607,63.45792997322694
2,3,1869,1,10,1,11,1,2,19.029171744666858,62.07545808446483
1,3,1095,1,5,5,29,1,0,23.291633159889326,60.75105056571568
2,2,1157,2,12,3,15,0,0,18.837312942040917,43.1771681882108
3,1,2970,2,12,2,3,0,2,11.585344451305987,86.21292027034035
2,2,2602,2,17,5,29,0,1,10.435191360683014,84.9323247771468
2,2,738,0,2,5,23,1,1,4.993585165512348,53.57600993837651
2,3,2376,2,14,1,10,0,0,3.07472898470251,72.13257341155732
1,2,1194,2,12,2,20,1,0,6.270838769081332,49.327985369791506
2,3,2122,2,13,5,19,1,1,13.771257573621504,91.65787164001024
1,2,1997,1,5,4,28,0,0,4.238731626712451,64.87467521956222
4,1,1298,2,5,4,3,1,0,23.827925104853907,67.2118457927258
3,2,1567,2,17,5,1,0,1,6.244058969234901,69.61569444699849
1,3,502,0,5,1,9,0,2,21.007153487822325,28.24602254845332
4,3,492,1,19,4,8,0,1,20.65165510856219,47.88042727341814
1,3,1374,0,4,1,28,0,0,4.388891941321196,50.12938505236889
1,2,1847,2,7,3,24,1,2,18.05782834289742,55.37685453494081
3,2,518,2,17,3,29,0,2,20.77873208564297,40.5438890262394
5,3,2432,2,11,1,16,0,1,22.222896682664377,85.35162721162989
5,1,2476,2,6,5,11,1,2,23.895510500359617,92.11828161805757
1,1,1934,2,13,3,3,0,2,23.32248314694451,62.275907378577664
2,2,1789,0,12,3,8,1,1,8.46728938048378,67.65109359714735
4,2,874,2,5,4,13,0,2,7.423742719069777,59.54921334771777
2,3,834,2,10,5,3,0,2,10.540729991055773,56.312456768104234
2,2,1657,1,11,1,29,1,1,12.160150436067276,59.983881246443886
1,2,454,1,9,3,1,0,1,6.613240406152549,39.00259081400597
1,3,1330,2,13,5,17,0,0,3.065996704582492,60.79542983006315
1,3,1715,2,3,3,12,1,0,16.75807414928132,68.08457433249212
1,2,711,2,17,4,9,0,1,5.181778820444023,43.933333257710586
5,1,1971,2,18,5,13,0,0,22.95759236944227,83.4016258141978
1,2,1356,2,5,2,8,1,1,7.904435274592694,51.72499146880569
5,1,2765,2,16,4,10,0,0,5.744469781671276,100.51733749066325
5,1,2300,0,16,1,19,1,0,5.659795657906342,81.89125094425084
1,1,1156,0,11,5,0,1,2,7.947243851919908,50.46722755309564
3,3,2912,0,4,3,11,0,0,15.691978943879565,88.92662245979763
4,3,1832,1,9,5,28,1,2,24.479607739230257,85.49373167004035
2,3,1663,2,15,1,16,0,0,12.670445067673048,58.87937203086284
5,2,2255,1,12,5,16,1,2,15.39227161824638,109.0206572634326
4,3,1493,1,16,3,7,0,0,21.222385296236627,67.11036016861722
3,3,1143,1,4,4,16,0,0,9.016898671544345,62.62146852174463
2,2,2723,0,3,4,20,1,2,5.317040140525101,92.5686918573586
2,2,632,2,4,3,24,1,2,11.407047665864447,42.3346795159757
5,1,2501,2,2,2,19,0,1,8.648624132274215,87.9318841633778
1,2,656,1,19,2,26,0,1,21.787112995058155,26.368946465113638
3,2,2428,0,7,4,24,0,2,24.470556310363477,78.7117157911576
5,3,2537,1,2,1,20,0,0,17.519602979854753,89.87166014259249
3,1,2161,1,1,5,12,1,1,16.69025823658345,77.37394905380776
1,1,2329,2,18,3,24,1,1,18.141308094689315,63.35391940676522
1,2,1858,0,8,1,12,0,1,12.223980183572136,44.126272448735186
5,3,2048,2,8,5,14,0,1,16.091068381926554,90.92802106576113
1,3,807,1,10,4,17,0,1,2.7102640217223684,55.886107987982264
4,3,2092,2,18,3,29,1,2,12.842773191841543,94.15630457150529
2,3,2377,1,11,1,12,0,1,8.976798888752224,63.596254912861085
5,2,2813,0,1,5,7,0,2,2.276328257869423,98.09978263943869
3,3,2798,2,7,4,6,1,2,14.074631387814364,98.69923721156894
4,1,1722,2,8,4,22,0,0,9.646155449032973,71.22862973069448
5,1,2329,2,14,5,18,0,1,15.17473251553806,91.13957806152388
1,2,1582,2,19,2,9,1,1,13.316321638680233,55.450405124426524
1,3,2934,2,8,2,11,0,0,7.629271753566795,79.46543771642557
1,3,1241,0,19,5,1,0,1,13.959602918689763,48.97960795270151
1,3,1383,0,4,5,26,1,1,10.090578678829962,61.312009546835064
3,3,2160,2,10,5,13,0,2,23.10678582169233,81.71012748543015
4,2,1778,1,10,4,9,1,2,10.015199259079905,71.34600271451724
2,3,1020,1,4,3,16,1,0,1.9635978850862896,52.70505502098521
3,2,1329,2,8,4,12,1,2,19.325746068251128,74.14527835539467
3,3,2848,2,7,4,0,0,1,24.12840134158838,94.37860351625996
2,3,2130,0,15,2,22,1,1,5.065211682403596,78.24662550665727
2,1,1374,0,8,5,24,1,0,24.346800896259477,70.66593798814988
1,2,791,2,10,4,14,0,1,15.812652572602396,48.23219938599315
3,1,751,2,7,4,0,0,0,21.33725971461961,40.15840318054727
5,2,2089,1,19,5,14,0,1,12.34948805813282,91.35828442385966
2,3,975,0,3,3,25,1,0,15.940517954372485,60.7552701880264
2,3,2093,2,9,2,19,0,1,21.18538867577196,65.92103488407083
4,2,1711,0,16,1,14,0,1,24.5872010719674,67.5002833123532
5,1,922,2,14,4,13,1,1,5.435134804763915,64.94543066645231
5,2,1125,2,7,3,12,1,1,22.569918891812726,73.00318405805328
2,2,561,2,12,1,1,1,1,17.01452558447534,39.36058290273516
1,3,2337,2,1,5,29,0,0,23.72466736503226,83.51200699026855
4,1,1058,1,16,1,7,1,0,8.634563353981031,49.87977048702767
5,2,1972,2,3,5,8,0,2,6.822254572799951,88.66922979886873
2,1,2529,1,1,3,18,1,0,9.772563073939843,87.88873217277965
5,1,923,1,6,1,18,0,1,22.227983330537977,53.170850238358305
4,2,403,2,2,2,22,1,0,12.03118478938232,51.871996992595086
4,1,2942,0,7,3,8,1,1,23.835416308695464,92.35025806380598
3,3,1978,0,8,1,22,0,1,6.81616227000168,59.6337049164217
2,3,1474,2,13,4,27,1,2,6.293012276548926,68.99147118154497
4,3,1684,2,16,1,29,1,0,17.28173632379124,80.22737412989619
3,3,2022,2,10,1,28,1,0,7.999920540078588,74.59535757912099
3,1,1277,0,4,2,6,1,1,4.099716162664743,54.85658380319941
5,3,1491,0,13,3,13,1,0,10.022519925310746,77.6065461728604
5,2,1566,2,17,4,1,0,0,7.387978507526482,73.44947367137846
3,3,1977,0,8,3,11,1,0,10.911552997225087,80.14883589648787
5,2,2074,1,8,3,10,1,1,5.476263901805491,94.72838533103348
4,2,2008,0,7,4,16,1,0,23.96758961267897,93.06205692160822
1,3,1617,0,1,4,1,1,1,20.23957485973143,63.75743214406264
4,3,2090,2,15,2,27,0,1,21.181630341411566,73.27685485508665
3,1,713,1,15,5,21,0,0,8.14699098684926,45.185368600876714
3,2,1129,2,19,2,27,0,2,21.562208779874787,51.49862013547741
4,3,783,0,4,4,11,0,1,15.17881420772304,61.75798219129688
5,1,2188,1,6,1,29,0,0,2.361552083999925,70.82717154449534
5,3,2212,2,10,1,25,0,2,4.678274519546335,96.74108981398399
3,3,2724,0,12,3,14,1,1,11.70310204702558,94.6952904836503
2,3,1495,1,4,3,28,1,2,10.450839361578154,67.3139338369691
5,2,1552,2,6,5,7,1,0,20.08668479781195,87.17100562138427
4,3,1948,1,14,5,7,1,2,21.968065862337845,86.55649777621564
5,1,2264,0,13,5,21,0,2,21.758331366048807,94.7403046030863
4,3,1150,2,3,5,17,0,1,10.00693882030018,78.6974138541837
3,3,1382,0,15,1,13,0,1,16.2585892746605,53.3647616360868
5,1,627,1,3,4,24,0,0,12.930189887186684,57.6312973418704
4,1,2443,0,5,5,9,0,1,22.334062005122664,86.03621736786872
3,2,2377,1,13,2,3,0,2,22.335325957086738,74.09933314803361
2,2,2464,2,15,5,15,0,2,2.2929339813060565,81.67703833546588
4,2,2008,0,17,1,15,1,0,14.731363586621963,77.12211926517453
2,2,411,2,6,3,28,0,1,13.083191131551803,37.0047368213764
2,1,1922,2,18,2,20,0,1,19.489411687738368,62.18179940264779
1,3,1091,2,3,5,16,1,0,5.699393458058663,58.4189601271818
5,3,2139,2,9,1,8,0,1,17.67995919642618,82.5542046306311
4,3,1925,0,8,3,10,1,2,18.726632825650288,92.44294086590186
2,2,469,0,11,5,26,0,0,1.6419043728531815,38.002423405940334
1,1,2555,2,11,1,26,1,1,11.350439273183122,71.24459984315006
3,1,2648,2,8,1,25,1,2,24.494717204115954,75.23654120491737
4,1,1972,1,1,4,12,0,0,8.214508316344173,78.99127798499387
2,3,1028,2,2,1,0,1,2,22.228772716286354,50.78535066810205
5,2,1687,1,4,5,6,1,2,15.085360327082288,85.69799604509551
1,1,1305,1,2,1,10,1,1,8.117062941448367,36.84324199010398
2,2,2750,2,2,2,24,1,2,21.063690032552845,85.62035031354515
5,1,975,0,13,1,2,0,1,24.77588100060875,51.264945730409465
2,2,2572,1,6,1,1,1,2,18.808139801658175,81.19151596450965
4,1,2420,0,4,2,13,1,1,2.4710541222378666,79.33849750036538
4,2,1258,2,15,5,9,0,1,2.2578544308046355,75.12578267853598
4,1,1144,2,3,3,23,0,0,12.797332945399903,52.82788956634525
1,1,2927,2,4,4,19,1,1,1.1456062366606785,80.78750321235657
4,2,2579,2,17,3,16,1,2,17.222762553391792,98.30765460549277
5,2,514,1,6,5,7,0,0,1.3912557736349953,55.91693026646503
2,3,880,1,2,5,14,0,0,24.353561464784345,62.500830128629275
3,2,1380,0,13,2,21,1,2,22.135179574946157,55.35674943573173
5,1,1424,0,15,3,5,0,2,20.56908066741455,65.59861601588604
5,1,2778,1,5,1,19,1,0,20.497891910430713,100.4635762297666
4,2,2000,2,19,2,21,1,0,21.025002096556907,80.45494205949153
1,3,1341,0,6,2,1,0,1,11.422143544961116,45.375238398479866
2,2,1354,1,17,4,21,1,0,20.00455981345429,63.423122848159856
1,1,2060,0,1,2,14,0,2,9.811607503806629,55.80007738519231
2,1,1167,1,2,3,15,0,0,21.36127272213964,51.76936189584748
2,3,2838,2,1,5,1,0,2,15.83118905904723,102.47408119754998
1,2,1233,1,8,4,21,0,2,9.600280599529256,48.590972421999545
5,1,2590,0,4,1,13,1,1,18.891355977904816,88.5515381201916
2,1,2775,1,18,3,24,1,1,6.827782833302634,82.4249780341785
1,1,2181,0,9,1,22,1,1,24.151934530608088,62.85795814253015
2,2,1027,0,15,2,27,1,2,16.95388375011428,53.216188730212615
3,2,776,0,16,3,29,1,2,10.628849880375542,55.12009219041492
5,3,489,2,3,4,29,0,2,14.217476416935096,52.10139044884101
4,1,1420,2,1,4,27,1,1,18.701635615388458,65.04998331908624
2,1,1465,1,13,1,19,1,0,20.135731563135124,58.78933369524355
3,3,2370,1,14,5,0,0,0,24.39900873669581,82.93080736175543
4,1,1458,0,6,4,8,0,1,6.014978563433918,62.79030969343777
4,3,1917,2,5,1,16,0,1,13.106528250537092,82.79664074688246
2,3,523,1,5,5,20,0,2,3.194984875282212,48.0196083517615
1,1,2504,1,4,3,13,1,2,2.974578993990268,74.64710997582502
2,2,1879,2,12,4,22,0,2,3.503983034042376,65.4221803258907
3,2,2682,0,14,4,9,1,0,7.228090050427708,96.71812111290127
4,2,2839,1,14,1,12,0,0,17.71202954537973,92.6042289538149
2,2,1915,0,11,4,12,0,1,21.667231415401833,70.31614877723628
1,1,2254,2,10,1,25,0,1,11.46389483268095,55.9879950180596
2,3,1766,2,10,4,21,1,2,14.324877701527978,73.58533564620322
5,3,451,1,9,1,18,1,0,5.952808039335462,54.85731002692312
1,1,1973,1,2,4,26,1,0,19.98594901707352,68.49969396831392
3,2,1901,2,14,3,7,0,1,22.320498714212135,59.34524989326748
4,3,2936,0,7,3,26,1,0,12.654323630962462,107.87282233483097
2,1,2452,0,17,1,6,0,2,4.860982577211804,70.36391663178097
1,1,1031,2,8,3,24,1,0,1.122439701657969,43.438424317437224
5,2,2261,1,4,1,16,0,2,13.873867744323059,77.82868489655783
1,1,1632,2,5,1,7,1,2,12.94325999650957,46.17513632378791
5,3,2664,1,13,2,3,1,2,23.21940743221374,92.42820202062838
3,3,2447,0,7,3,6,0,2,1.8756232370485808,84.97413140308483
4,1,935,1,6,2,22,0,0,4.574836654141941,50.08885541017393
3,3,1129,0,17,2,19,1,0,5.744478081026276,65.68049964314578
2,1,1675,2,6,4,23,1,2,14.130991062883718,78.01751009539095
1,3,2450,1,19,1,28,1,1,7.833669287346955,75.45009997768017
5,2,1425,0,3,5,27,0,1,5.936296464076816,81.80249294361323
5,3,2597,1,9,2,16,0,2,13.345971173750177,86.87469690584904
1,2,2451,0,15,4,4,1,2,1.9756766820313132,77.66799870399771
1,2,1920,0,8,3,19,1,1,24.40581717799211,71.4564853150818
2,1,2294,2,15,5,3,1,0,21.66444680645058,81.60616696040637
3,2,867,2,1,1,18,0,0,7.527071964953742,48.95612930482441
5,3,2517,1,8,4,0,0,1,9.068084318948385,104.82515452083508
2,3,600,0,4,5,20,0,2,6.901556302547136,57.525999343097205
3,2,707,2,10,1,23,0,2,23.28157732221674,43.865391998271704
2,1,2445,1,16,1,9,0,0,16.67673212812581,65.17951778820456
5,2,1321,2,18,5,5,0,0,13.508291399745435,78.84891083616942
1,3,2739,1,4,4,11,0,2,13.206390725012806,78.85037889332087
1,3,1282,2,8,5,16,0,0,4.9820952503321,68.24948795821366
3,2,985,2,4,2,4,1,1,24.103515565288443,52.27217631290748
4,2,2120,0,10,1,21,1,1,22.9503385184535,79.31273417433107
3,2,908,0,4,3,8,0,0,23.85810527379007,51.67035713900143
4,3,404,2,16,5,8,0,2,7.982372972222993,58.47644723336062
2,3,2740,0,12,5,4,0,1,12.439564657989424,97.98486143393173
2,3,759,2,10,1,18,0,0,13.454228007360939,36.261981836818414
5,1,613,1,11,1,21,1,0,12.752192248445763,44.35917916295971
4,3,1859,2,2,5,26,1,2,1.4605478687155093,85.93638681785876
5,3,962,2,16,3,23,1,0,20.995583130369894,72.19792859535217
1,1,444,1,19,1,27,1,1,18.91709226053782,30.23398687753047
4,1,1033,1,12,1,10,1,0,12.395156907379496,56.73561866197105
3,1,1835,0,4,2,27,0,2,7.417646384425825,63.41342908016112
1,1,1610,1,17,4,11,0,0,16.239445915666913,54.77604260809741
1,1,2149,0,12,2,4,0,1,4.319010332702095,63.4694815572623
3,1,993,2,16,3,7,0,1,24.934665087943586,52.1151775807475
1,2,1824,1,3,4,16,1,0,4.008160844934024,60.401007060348775
4,2,2693,2,2,5,7,1,2,2.4029058638579146,105.15698533952425
5,2,2326,0,7,3,1,1,1,15.697809630809369,97.54429707195087
1,2,1256,1,6,3,22,0,2,12.121877736960336,43.52104317892178
4,3,2292,0,1,2,17,1,2,18.256011892659757,93.85343090603453
2,1,951,0,15,4,18,0,1,4.071213953545735,44.75685274190301
4,3,442,1,12,3,20,1,0,9.729897190784689,59.51642617289979
5,1,578,1,13,4,9,1,2,13.024800691170071,52.10219058491887
4,1,1880,0,8,5,6,1,0,11.727790890722012,77.23359211741024
3,3,2982,1,9,4,8,0,2,14.992805553976705,103.66122404382654
5,2,1006,0,1,2,11,1,1,3.4420039974374745,69.17062978428831
2,3,1071,2,5,2,11,0,2,13.08939102289835,38.96946879535714
3,3,1326,2,7,3,4,0,0,14.314404554732587,61.64329619821492
4,1,416,1,18,4,10,0,0,22.144531527451758,32.28834321184764
5,1,1535,1,8,2,16,1,2,14.705828448043373,81.69289345887708
2,1,2038,2,10,1,14,1,2,14.135092360737161,61.1114778556172
3,2,2994,0,8,2,10,1,2,20.489867635980005,93.40143421959561
2,3,1453,0,12,5,14,1,1,2.5599401002508406,68.43282350757838
4,3,1615,0,16,1,15,0,0,16.551091822041528,65.6276960400055
2,2,2884,1,12,4,18,1,2,20.483306573695835,90.75460747620082
1,3,2626,0,3,3,20,0,0,3.2702970615308065,84.49723850823362
3,3,1015,1,18,1,11,0,0,20.477739153867397,49.46177167181213
2,1,711,1,5,2,2,1,0,19.891742249490303,37.388785076801966
4,2,2472,1,14,3,7,0,0,1.0226350975686715,88.6013613983767
4,1,2818,2,16,3,23,0,2,6.907770877607394,79.6130618649306
2,2,924,0,6,3,10,1,0,4.630197224717238,48.372147499068944
4,1,2677,1,16,3,0,0,0,13.272108128657575,85.39270194500497
5,3,1873,0,14,4,23,1,1,22.936158586644694,86.76030044408105
5,2,2825,2,5,4,29,1,2,15.464954532962757,110.2053356105819
5,2,1287,0,14,4,3,0,0,15.443271930497172,70.41532487227599
1,1,2324,2,11,2,26,1,0,3.9483672659528155,70.3435759257415
2,2,2407,1,9,4,5,0,2,16.993103448066183,80.87582239233444
1,3,861,1,7,3,9,1,2,22.31969389950466,56.406311520101646
4,3,2812,2,5,1,14,1,0,11.304343082919477,92.3926650304442
1,3,2551,1,15,1,7,1,1,17.36242992042499,81.79866503214504
4,1,827,0,13,1,13,1,1,8.078346727773521,46.89309204755282
4,2,868,0,12,1,1,1,2,7.453581107552861,54.907609765164246
3,1,1414,2,15,1,23,0,2,5.442233023911991,52.567813947175004
5,3,2004,0,19,5,22,1,1,6.796065624484869,103.46236558198898
4,2,1269,1,19,1,19,0,1,9.226202971237063,56.79515484547689
3,3,1285,1,10,1,27,1,1,14.601474153570887,66.4350174722515
5,2,1673,1,17,1,20,0,1,19.735711505702568,76.73269274074578
4,2,730,0,16,2,5,0,1,7.949515452824038,46.77343503476809
4,1,2355,1,5,5,2,0,2,5.034678801423191,84.68881403995181
1,2,986,0,4,1,1,0,2,11.794305925299145,31.637529447378284
1,3,600,2,10,4,13,0,2,19.948352611441994,38.351526373139585
5,2,853,1,6,2,17,1,2,10.343976902201035,63.23439053415256
4,3,1225,2,11,5,14,0,0,22.918587576665118,70.77609755120511
2,1,510,0,11,4,3,0,1,6.9499524051443515,35.27282091972483
1,3,1307,0,16,4,15,0,1,19.19953312756378,56.70580626676476
5,2,2172,2,14,2,22,1,2,12.226202638937782,87.36650602599347
4,3,1967,1,19,4,11,1,1,3.5710218290653186,82.30525129213049
4,3,1632,1,4,3,16,1,0,7.745735633801012,75.27614991746499
2,2,2480,1,5,2,0,1,0,21.597359891014854,81.57625583040706
5,3,954,2,19,2,19,0,0,1.1413175629845504,63.562033381737464
4,2,2303,0,17,3,8,1,2,19.15220049074071,84.85888621825953
1,1,506,2,18,2,11,1,1,20.47375662363226,27.94934349798995
2,3,2673,0,8,4,29,1,0,3.8760999715544404,89.99861132529406
5,1,2934,1,4,4,27,0,0,24.092547234145922,98.07758571070784
2,3,2626,1,18,4,4,1,1,21.93497779966076,96.96025935470448
1,3,1793,0,11,3,16,0,1,5.284751196865551,69.82028932205715
5,1,566,1,14,4,2,1,0,6.794968287570419,59.54500145562027
2,3,2747,2,13,3,26,0,0,20.642989886102292,93.50956437080406
3,3,1804,0,16,3,5,1,1,14.112957327986145,76.28979585711086
1,1,2482,1,12,3,28,0,2,23.1416316055049,69.42591547359609
1,3,2854,1,9,2,2,0,1,24.499384536984465,78.94171191980035
1,2,1925,1,7,5,26,0,2,9.242587390733615,69.93567961054234
3,3,713,1,10,3,21,1,0,3.327328571254357,60.52138538498004
3,3,1215,0,17,4,5,0,2,17.884357288287895,60.50538358301651
4,3,1142,0,18,3,20,1,2,23.154896879959733,75.33098981100797
2,1,1225,1,7,1,25,1,0,4.957070291720044,44.89065864631213
4,2,1524,2,3,2,12,0,0,24.649251416953398,58.907052545578836
2,2,968,2,15,4,20,0,2,5.700875802472551,54.7707317072227
3,3,1638,2,16,2,24,1,1,3.0706143354090223,73.43535092992138
3,1,2358,2,17,2,18,1,1,12.896751497604908,78.97956344424247
4,1,2509,0,13,1,14,0,0,20.333742659018874,78.7673984782967
5,2,768,0,3,3,26,1,0,9.505004162933545,61.73921919070476
4,1,1791,2,5,4,25,0,1,8.964186131690377,74.86411241323069
2,3,493,0,9,5,6,0,1,5.730671595702636,40.567681039010296
4,3,1858,2,18,2,12,1,0,24.66590083024196,90.82637000364993
1,1,2497,1,11,5,19,1,1,9.20476865127706,75.55743895810599
2,3,1163,1,11,5,1,1,2,16.9952952457323,60.645122080475616
2,2,2483,2,16,3,25,0,0,4.177144815746608,79.88740796917352
5,3,1833,0,8,5,18,1,2,11.794161752481628,89.92699989957521
3,1,2547,2,2,4,18,0,2,20.09979827560715,86.44644271235525
2,2,728,0,10,3,2,0,2,24.28820138821498,45.170930544992245
3,3,1105,1,6,5,2,0,2,5.256054426173843,58.469003342861754
4,2,620,0,4,3,25,1,1,3.2716047601839726,54.89321315764351
1,1,2214,2,5,4,5,1,0,24.70008231335509,78.98283080378361
5,3,2261,1,11,2,12,1,1,14.300387296226234,91.80050032913672
3,3,1395,1,12,1,13,0,2,9.290101372117526,54.20484828259258
2,2,1421,0,16,3,5,1,2,24.046681811444508,60.83447918832614
3,3,509,1,14,1,26,0,2,10.364538383053794,42.79140896559119
2,3,548,1,14,2,8,1,2,6.568092047959254,42.59797900998671
3,3,2853,0,15,4,23,1,0,20.284086536587132,98.2686916237226
2,3,1098,1,8,2,9,0,0,8.535147709647127,53.44215835882629
4,1,1833,2,5,1,15,0,0,8.727467423643404,73.34877965650904
2,3,507,0,9,4,22,0,2,11.679753394575345,44.12323573697609
2,2,788,0,16,5,14,1,2,17.631015971708372,51.76655975934791
1,1,824,0,3,5,11,0,0,21.202326118212163,39.20488350179909
2,2,2894,0,12,3,27,1,0,6.428129171876826,83.29538414623633
1,2,1491,2,7,5,12,1,0,9.699702225253542,63.60415907700091
5,2,2399,0,17,1,17,1,1,12.908047508721058,92.68531911915157
1,1,2063,2,15,5,25,1,2,1.6146580133054957,68.11710352820405
4,1,1927,0,15,3,1,0,0,17.730533493062993,63.48157955269517
1,1,2426,0,12,4,13,1,0,14.583224076967781,80.0700924672054
5,3,2768,1,2,5,16,0,2,4.205449962750153,99.7960122831835
